@relation 'AT: Zones9_15k-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.228attr_32-0.225attr_13-0.216attr_20-0.211attr_2-0.202attr_12... numeric
@attribute -0.326attr_18-0.275attr_17+0.269attr_8+0.255attr_3-0.249attr_21... numeric
@attribute 0.315attr_15-0.29attr_31+0.289attr_1-0.273attr_34+0.263attr_12... numeric
@attribute 0.337attr_5-0.3attr_14+0.299attr_23+0.285attr_2-0.277attr_13... numeric
@attribute -0.335attr_10+0.307attr_36+0.302attr_33-0.294attr_13+0.283attr_32... numeric
@attribute 0.439attr_26-0.292attr_6+0.288attr_25+0.287attr_10-0.271attr_28... numeric
@attribute -0.489attr_27-0.301attr_29-0.281attr_30-0.254attr_28-0.237attr_11... numeric
@attribute 0.346attr_32-0.327attr_30+0.305attr_23+0.289attr_12-0.28attr_17... numeric
@attribute '-0.356attr_7-0.347attr_25+0.346attr_33+0.329attr_35+0.29 attr_30...' numeric
@attribute 0.445attr_9-0.344attr_27+0.311attr_29-0.284attr_11+0.262attr_22... numeric
@attribute '-0.445attr_1-0.352attr_33-0.344attr_22+0.302attr_9+0.27 attr_36...' numeric
@attribute '0.47 attr_24-0.363attr_34+0.354attr_1-0.336attr_3-0.278attr_11...' numeric
@attribute 0.638attr_36-0.461attr_34+0.325attr_22-0.234attr_25+0.174attr_19... numeric
@attribute 0.604attr_3-0.344attr_24+0.303attr_29-0.27attr_11-0.233attr_7... numeric
@attribute -0.453attr_11-0.388attr_33-0.284attr_24+0.262attr_9+0.223attr_12... numeric
@attribute -0.714attr_18+0.272attr_9+0.224attr_16+0.203attr_1+0.183attr_19... numeric
@attribute 0.356attr_33+0.273attr_24-0.273attr_16+0.268attr_36-0.259attr_8... numeric
@attribute CLASS {A,AA,ADA,AN,BA,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
-0.738747,-2.81181,0.106897,-2.944742,0.279634,3.123895,-1.423776,0.386234,1.499245,-1.669033,1.126549,0.018578,1.474626,-0.327373,-0.425101,0.104882,0.42392,AN
-2.282545,-0.023444,0.493386,0.846336,0.710578,1.551804,0.155582,-0.032155,0.935605,-1.146899,0.125118,-0.06744,1.727591,-0.419627,0.518535,-0.248783,0.037108,AN
2.44367,-2.083321,3.867797,3.050225,-0.748918,2.025318,-0.930927,-0.755157,2.226694,-1.748004,-1.087319,0.778196,-1.352492,0.013792,0.208586,-0.251548,0.131565,AN
-0.985531,-2.1951,-0.578778,-3.342247,-0.010093,2.91986,-1.463347,0.321794,1.359498,-1.293224,0.896403,0.154825,0.914074,-0.525834,-0.445864,0.460912,0.548077,AN
-1.845486,-2.344745,-0.95337,-3.38483,-0.134208,3.146301,-1.565212,0.116881,1.23899,-1.342316,0.751777,0.041352,0.83722,-0.757259,-0.370237,0.145744,0.538499,AN
-2.541759,0.156097,-0.274104,0.187712,0.58929,1.629113,-0.212056,-0.304907,0.558017,-0.813396,0.293455,-0.103637,1.466542,-0.568322,0.891726,-0.159242,0.133461,AN
0.387687,-0.789825,0.977574,2.544778,-1.803855,1.358995,-0.622477,-0.572577,4.067655,-0.953837,-0.500493,0.843523,-0.179051,-0.04194,0.439862,0.108374,-0.78965,AN
-1.465218,-2.004722,-1.075587,-3.310422,-0.199159,2.97161,-1.819488,0.239694,0.930289,-0.791562,0.742961,0.033264,0.605708,-0.773464,-0.026573,0.294277,0.237324,AN
-2.196825,0.51402,1.040873,-1.042893,0.533745,0.328867,0.059875,0.733649,0.132996,-3.03564,0.406191,0.74358,1.377451,-0.760683,-0.194597,1.11757,0.182548,AN
1.838576,0.23346,-0.009029,-3.159953,-0.474358,3.102607,-1.758769,1.593913,1.848479,-0.294842,0.225294,0.296863,2.109486,-0.660262,-0.119392,0.478544,0.843663,AN
0.399184,-3.153875,0.786144,-2.092095,0.602715,3.336901,-1.363004,0.63889,1.837383,-1.622638,0.673393,-0.749238,2.064204,0.048964,0.112634,0.162929,0.031635,AN
0.457455,-1.029007,1.905467,1.454816,-1.796586,0.207676,-0.168784,-0.265168,4.073326,-2.098428,-0.313739,1.596238,-0.869591,0.019712,-0.248267,0.238765,-0.3785,AN
-2.194572,-0.390203,2.148785,-0.340109,0.985916,0.681721,0.128329,0.387963,0.860101,-3.104673,0.449989,1.082697,1.995087,-0.290537,0.062045,0.623735,0.392254,AN
0.075148,-1.726831,-0.445568,-2.969589,0.161764,3.037403,-1.458729,0.709828,1.526349,-1.405503,0.833233,0.424003,1.471413,-0.379858,-0.827204,0.716844,0.575055,AN
-0.432287,-1.507995,-0.982121,-3.460269,0.191662,2.969645,-1.268717,0.468517,1.092038,-0.999677,0.467876,0.157092,0.952972,-0.350234,-0.471515,0.649128,0.460803,AN
-1.163991,-1.616402,-1.08716,-3.604003,0.022859,2.985093,-1.655584,0.612382,0.993791,-1.303898,0.892525,-0.000816,1.12077,-0.549905,-0.420452,0.690923,0.272483,AN
1.466874,0.689918,-0.542934,-3.677277,-0.569024,3.058501,-1.756355,1.309623,1.05137,0.001372,0.341675,0.288165,1.1973,-0.958018,0.028058,0.333845,0.485998,AN
-0.241274,-2.487166,0.262418,-2.499925,0.115096,3.373029,-1.5393,0.839227,2.046252,-1.909048,1.146851,-0.128695,1.983966,-0.531347,-0.548434,0.601963,0.598182,AN
2.932051,-0.80932,0.945897,0.462603,-2.331411,0.511211,3.506433,1.854506,2.558718,0.076634,-1.363382,2.281317,-0.04713,0.307448,0.193999,0.984575,-0.476245,AN
4.361318,-0.438828,-0.631692,-1.458507,-2.403264,2.04652,-0.618565,0.759319,3.03821,1.289793,-1.865882,0.414173,0.57757,-0.700807,0.497468,0.687974,0.081618,AN
-0.405796,-1.766007,-0.576,-3.257204,0.257301,3.084026,-1.373818,0.564211,1.340552,-1.306197,0.836247,0.358484,1.171138,-0.389985,-0.678114,0.612452,0.50174,AN
1.149661,0.5777,-0.685084,-3.864987,-0.363219,2.830238,-1.847044,1.689964,1.231818,-0.42725,0.49745,0.508678,0.929025,-0.796607,-0.262646,0.562168,0.776571,AN
-0.613235,-1.882061,-0.824907,-3.374944,-0.025347,2.952658,-1.151558,0.786489,1.431429,-1.656504,0.835167,-0.010201,0.882529,-0.518135,-0.399652,0.82373,0.46504,AN
0.384426,-1.510275,-0.57381,-2.760976,0.190346,3.284101,-1.228942,0.3846,1.511553,-0.892469,0.373487,0.119045,1.253306,-0.407671,-0.285288,0.611001,0.418168,AN
-0.854915,-1.499653,-1.155584,-3.132922,0.296017,3.317443,-1.619282,0.030968,1.162674,-0.639755,0.360032,0.347888,1.337063,-0.595771,-0.154517,0.064624,0.439178,AN
1.354877,-2.954753,-3.579137,-0.031372,2.685915,2.754412,-0.999275,-0.55958,1.030344,-1.350105,0.272228,0.827487,1.830712,-0.128703,0.52124,-0.3699,1.134616,AN
0.48897,-1.30053,-1.757042,2.664706,3.353669,1.124437,0.337024,-0.381455,1.042792,-1.610222,0.572117,-0.181131,2.18632,0.286126,0.806209,-0.574274,0.016427,AN
-1.108655,-2.68633,-0.692474,-2.759438,0.057156,3.528326,-1.428066,0.014894,1.245325,-1.721741,0.170928,-0.06393,1.529786,-0.313726,-0.273462,-0.663747,0.074394,AN
2.011099,-3.150868,-3.062855,-0.05591,2.635728,2.616056,-0.606916,-0.542414,1.006509,-1.146945,-0.044247,0.319193,1.679752,0.133124,0.624429,-0.234955,0.787349,AN
-0.954636,-2.782962,-0.453006,-3.064136,-0.010703,3.255492,-1.127756,-0.155259,1.206167,-1.697096,0.301763,-0.19181,1.315431,-0.357595,-0.513369,-0.413135,0.180509,AN
-0.871961,-1.419141,-1.252355,-3.330793,-0.082,3.186282,-1.437574,-0.007219,1.080996,-0.284301,-0.045398,0.067769,0.838377,-0.620562,-0.193801,0.329163,0.209832,AN
2.720637,-0.113125,0.330199,-2.557313,-0.728575,3.097628,-1.576771,1.514085,1.730783,-0.312632,0.137131,-0.053738,1.760195,-0.604195,0.007005,0.578019,0.393265,AN
-1.305388,-2.831956,-0.871452,-2.762991,0.023951,3.528901,-1.485875,-0.055657,0.959852,-1.690589,-0.172863,-0.305878,0.938091,-0.147244,-0.221723,-0.689345,-0.224342,AN
-1.234454,-2.793662,-0.515431,-2.982438,0.360907,3.374395,-1.468387,0.024819,1.165825,-1.761466,0.45445,-0.0147,1.502745,-0.254551,-0.344349,-0.642778,0.266531,AN
-1.65032,-2.439986,-0.801348,-3.320886,0.268889,3.188498,-1.688142,0.124202,1.168274,-1.586779,0.707641,0.090432,1.024291,-0.396859,-0.501425,0.030544,0.399388,AN
-0.915064,-2.025649,-0.564148,-3.217308,0.202376,3.080938,-1.603795,0.18027,1.468688,-0.938828,0.65775,0.022807,1.323222,-0.464308,-0.177725,0.339976,0.438265,AN
-1.236121,-2.376939,-0.838902,-3.399146,-0.027746,2.949156,-1.321914,0.326317,1.256336,-1.71472,0.711591,-0.052016,0.795014,-0.429713,-0.514298,0.430107,0.465518,AN
-1.105431,-2.396016,-0.559352,-2.91301,0.120913,3.310418,-1.549503,0.198296,1.335989,-1.293064,0.787142,0.076968,1.54293,-0.610146,-0.339206,-0.04617,0.595121,AN
-0.440043,-1.687913,-0.830423,-3.555054,-0.079864,2.690608,-1.314021,0.858819,1.379586,-1.509711,0.749995,-0.032185,0.707619,-0.386013,-0.465041,1.082406,0.309243,AN
1.156191,-2.992486,-4.040006,-0.305257,2.49536,2.410183,-0.936681,-0.746441,0.407715,-1.024974,0.080183,0.721721,1.122058,0.002372,0.390837,-0.065552,0.77838,AN
1.457376,-2.926782,-3.562367,-0.070376,2.63385,2.745326,-0.862736,-0.56145,0.97596,-1.153024,0.050877,0.599543,1.860253,-0.118753,0.525494,-0.325196,1.095154,AN
1.049268,-2.486972,-4.277556,-0.525527,2.483874,2.573102,-0.818867,-0.834782,0.453974,-0.649092,-0.234399,0.803166,1.38182,-0.35693,0.373679,-0.45604,1.153755,AN
-2.074717,-0.290174,1.329333,-0.581123,0.428193,1.171742,0.14869,-0.030085,0.451089,-1.935396,-0.364317,0.48326,1.543057,-0.303852,0.479082,0.056739,0.350365,AN
-0.769137,-2.832327,-0.158243,-2.963519,0.038546,3.224207,-1.13173,0.273328,1.400318,-1.796538,0.656182,-0.085768,1.250589,-0.306223,-0.63429,-0.082921,0.245025,AN
-0.976313,-2.99821,-0.149958,-2.584335,0.628352,3.390206,-1.521437,0.378396,1.678997,-1.633959,0.733979,-0.156299,1.712343,-0.25721,0.223086,-0.450745,0.235341,AN
-2.199608,-1.020991,1.721355,-0.624989,0.945281,1.415864,-0.034963,0.380644,0.972392,-2.393346,-0.256346,0.780931,2.008702,-0.597157,0.818179,0.450119,0.176923,AN
-0.638434,-2.305237,-0.701552,-2.840503,0.223202,3.368025,-1.250248,-0.045042,1.214517,-0.939031,0.021213,-0.329275,1.354379,-0.380609,0.090498,-0.388753,0.150785,AN
-3.21383,-0.192134,1.70259,-0.568311,0.674841,0.483299,0.052206,0.064215,0.339818,-2.48372,-0.176506,1.346536,1.367313,-1.000422,0.266585,0.732983,0.456337,AN
-1.336451,-2.975065,-0.352282,-3.412301,0.350626,2.804721,-1.306432,0.523157,1.378049,-2.250538,1.252853,-0.054765,0.923014,-0.410319,-0.655661,0.194443,0.415844,AN
3.523306,-3.058673,-0.668331,-1.068429,-2.617119,2.228241,2.478709,1.583735,2.542034,0.418957,-0.674049,1.159434,-0.083103,-0.473234,0.243798,0.033884,-0.622071,AN
-0.462594,-2.044285,-0.436866,-3.234401,0.191685,2.96955,-1.371549,0.5997,1.354067,-1.516238,1.037926,0.340053,1.244053,-0.382679,-0.701498,0.529178,0.606314,AN
-0.233816,-2.326389,-0.220547,-3.102046,0.307079,2.949888,-1.22708,0.699759,1.410393,-1.868539,1.175697,0.390238,1.348074,-0.239761,-0.8644,0.50661,0.553491,AN
-0.074681,-2.200521,-0.294411,-2.642547,0.547198,3.316904,-1.297262,0.510398,1.756714,-1.370832,0.63635,-0.041014,1.656664,-0.319956,-0.095315,0.170476,0.289425,AN
-2.273966,-1.209517,0.602579,0.551377,1.026761,1.539987,-0.081073,-0.028425,1.084342,-0.852885,0.661032,-0.295042,1.798108,-0.779646,1.267256,-0.03162,0.102331,AN
-1.303501,-2.659871,-0.717265,-3.122927,0.097919,3.353211,-1.407847,-0.144894,0.897728,-1.671066,0.413321,0.005294,1.320099,-0.260701,-0.325093,-0.59249,0.139462,AN
2.188235,-2.041147,3.754507,3.116547,-1.261079,2.634812,-0.470333,-0.95232,2.014972,-1.338973,-1.720409,0.778051,-0.969319,0.279715,0.558378,-0.301052,0.070059,AN
0.509743,-1.575806,3.611062,1.686123,1.65578,2.4972,-0.36608,-0.179962,0.23587,-0.009923,0.024072,-0.511859,2.11241,-0.284294,0.386794,-0.386289,0.744522,AN
1.378995,-2.763199,-3.809177,-0.248524,2.540272,2.757314,-0.724743,-0.774251,0.610228,-0.767477,-0.237956,0.418325,1.61238,-0.050269,0.616109,-0.266877,0.779179,AN
-0.637184,-1.061493,-1.529773,-3.349715,-0.356468,3.124277,-1.513908,0.121687,0.886737,-0.121091,-0.350598,0.052574,0.416343,-0.528173,-0.184519,0.587223,0.129852,AN
-0.268728,-0.931203,-1.456004,-3.304728,-0.255664,3.107333,-1.442441,0.292979,0.79267,-0.113094,-0.325676,0.196795,0.450622,-0.466,-0.469795,0.68013,0.135432,AN
-2.726878,-0.554231,1.650383,-0.1192,0.92139,1.29126,0.11084,0.019932,0.629028,-2.640948,-0.589686,0.268972,1.644985,-0.272423,0.776996,-0.253198,0.035096,AN
-1.109471,-2.681783,-0.787777,-2.872992,0.195144,3.481043,-1.23909,-0.099374,1.120365,-1.532144,-0.01242,-0.250566,1.271862,-0.321558,-0.211693,-0.691976,0.063309,AN
0.964849,-2.180992,-4.791624,-0.640065,2.065066,2.328607,-1.101746,-0.965049,0.132532,-0.331855,-0.458072,0.817254,0.503908,-0.358521,0.432266,-0.129737,0.700714,AN
0.872133,0.695281,-0.740504,-3.975829,-0.642011,2.983865,-1.960031,1.616672,1.17853,-0.234311,-0.063743,0.099607,0.346654,-0.794145,-0.268136,0.675467,0.548146,AN
-1.774329,-2.213646,-1.748596,-3.201897,-0.832484,3.176557,-1.498786,-0.272262,0.565464,-0.613055,-0.693072,-0.460116,0.025116,-0.712964,-0.185124,-0.317211,-0.161327,AN
2.396724,-2.495839,3.099657,3.758069,-0.507742,1.885271,-0.514177,-1.025321,2.489307,0.582862,0.271945,0.05834,-1.215,-0.269282,1.399904,-0.392665,0.050993,AN
-2.335446,-0.961613,0.436305,0.953395,0.916552,1.080609,0.205332,-0.443087,0.629954,0.209465,0.483115,-0.369792,1.972722,-0.219824,1.504727,-0.543148,-0.131085,AN
0.984659,-3.450379,-4.132142,-0.330804,2.675128,2.032401,-0.861547,-0.413379,0.748925,-1.892436,0.591578,0.853722,0.532609,-0.000803,0.343138,0.279925,0.765245,AN
-0.567151,-2.04958,-0.657798,-3.219944,-0.027303,3.113722,-1.234526,0.654434,1.373624,-1.671489,0.49283,-0.167179,0.948567,-0.184594,-0.390521,0.769903,0.347797,AN
-0.922161,-0.434438,-3.112752,2.815859,2.968938,1.18296,0.039786,-0.781235,0.472224,-1.215911,0.588655,0.184742,2.147159,-0.210958,0.472349,-0.785485,0.222897,AN
-1.197144,-2.334741,-1.293786,-2.932863,0.061209,3.416446,-1.234424,-0.41081,0.809047,-0.517083,-0.474615,-0.153953,1.05515,-0.326896,0.138205,-0.793025,0.097174,AN
1.318218,-2.58404,-3.951417,-0.549266,2.574551,2.493422,-0.819022,-0.923553,0.549521,-0.858092,0.052987,0.864366,1.345202,-0.118913,0.438876,-0.230747,0.948156,AN
-0.59363,-2.047552,-0.617044,-3.135726,-0.174349,3.112492,-1.28517,-0.084687,1.150888,-0.821626,0.474338,-0.022285,0.998683,-0.583074,-0.174961,0.094106,0.346327,AN
-1.275426,-1.922565,-1.149673,-3.220854,0.060923,3.141602,-1.589649,0.094795,1.066009,-0.680853,0.258109,-0.060722,0.807584,-0.642505,-0.222322,0.177776,0.354056,AN
-0.056706,-0.810199,-2.200959,2.393037,3.325597,0.457396,0.460095,-0.650204,0.654882,-1.856616,1.26709,0.62461,1.710213,-0.097614,0.266568,-0.664076,0.552301,AN
-1.113941,-2.792098,-0.542876,-3.022406,0.209078,3.154653,-1.384037,0.119101,1.276338,-1.797244,0.625567,0.081059,1.382373,-0.303813,-0.577201,-0.300355,0.430379,AN
-1.133738,-2.58625,-0.571021,-3.244823,0.042294,3.062892,-1.416135,0.149537,1.077242,-1.585402,0.587424,-0.057726,1.046684,-0.240129,-0.563238,0.089953,0.303212,AN
-1.750919,-2.276522,-1.459474,-3.38548,-0.566809,2.940583,-1.640483,-0.073915,0.768946,-1.203057,0.350268,-0.071406,0.207812,-0.722126,0.075565,-0.194728,-0.042624,AN
-3.804305,0.458073,0.546665,-0.725427,0.256014,0.624104,-0.136737,-0.128071,-0.154461,-1.60686,-0.325728,0.545487,0.684221,-0.561348,0.498019,0.179987,0.145334,AN
-2.478856,-0.271643,-0.347478,-0.383236,0.678899,1.381086,-0.029592,-0.35808,0.420429,-0.192724,-0.209724,-0.088367,1.064724,-0.98573,0.812279,-0.319519,-0.215284,AN
-1.597475,-2.431729,-1.438398,-3.084747,0.042525,3.328307,-1.545017,-0.194601,0.846451,-1.342404,-0.303629,0.007006,0.68409,-0.312192,-0.311406,-0.700523,0.00281,AN
-1.0178,-3.243956,-0.245485,-3.14927,-0.044559,2.880469,-1.042627,0.404919,1.369292,-2.380623,0.94495,-0.017026,1.065278,-0.254897,-0.804322,-0.03184,0.311958,AN
0.473479,-0.81153,1.795943,1.244238,-2.08594,0.324921,-0.394221,-0.338984,3.965081,-1.867955,-0.696015,1.729111,-0.545071,-0.136053,-0.268841,0.748905,-0.26289,AN
-1.365094,-2.128536,-0.872532,-3.456635,-0.044434,3.138641,-1.434439,0.309789,1.002333,-1.347645,0.639482,-0.250025,0.731989,-0.551459,-0.319268,0.34458,0.271519,AN
2.538739,-1.696019,3.866483,2.960485,-0.788674,2.10043,-0.929604,-0.802461,2.356486,-1.370542,-0.990158,0.613171,-1.296871,0.130206,0.195619,0.078338,0.255347,AN
1.366169,-3.456351,-3.768859,-0.470289,2.745096,2.034399,-0.322367,-0.205214,0.880242,-1.868524,0.63701,0.711638,1.226588,-0.119566,0.252463,0.090128,1.184435,AN
0.76869,-2.757248,-0.483933,-3.3033,-0.372336,3.394988,2.878048,2.673965,-0.175517,0.203335,0.656697,-0.298297,2.180296,0.281237,0.180591,0.333712,0.050317,AN
-1.389946,-2.77783,-0.497704,-3.354121,-0.15326,3.006147,-1.248276,0.502223,1.28856,-2.072616,0.934971,-0.509054,0.847982,-0.481194,-0.451364,0.537507,0.339835,AN
-1.026228,-2.794525,-0.16377,-3.341136,-0.260799,2.957142,-1.070839,0.681547,1.47629,-2.141949,1.102502,-0.355221,1.080178,-0.354011,-0.636234,0.773156,0.437736,AN
2.090731,-1.501122,0.956426,0.965492,-2.516401,0.346734,4.00988,1.614989,2.736559,0.091201,-1.438092,1.742089,-0.167438,1.024469,0.650095,-0.097241,-0.556408,AN
0.938306,-2.796877,-4.041681,-0.501647,2.883415,2.445493,-1.100981,-0.547157,0.518373,-1.395096,0.626545,1.089656,1.477535,-0.066288,0.357456,-0.108147,1.18331,AN
3.723586,-2.939126,-0.537069,-1.206689,-2.979706,2.047924,2.359112,1.409828,2.180232,0.46338,-0.321981,1.226306,-0.059619,-0.470524,0.304464,0.273012,-0.587825,AN
1.425083,-2.369421,-0.815504,-3.371916,-0.416163,2.655307,2.727033,2.738369,0.473827,0.116223,0.504041,0.149294,1.930851,-0.054958,-0.392075,0.49314,0.282067,AN
-0.72502,-1.767854,-0.893608,-3.54498,-0.243976,2.858317,-1.326292,0.881469,1.243309,-1.815245,0.962781,-0.024661,0.875263,-0.441805,-0.533267,1.095027,0.427648,AN
-0.958794,-2.707623,-0.21896,-2.985118,0.117039,3.093765,-1.468174,0.407318,1.490459,-1.692895,1.057069,0.184416,1.365342,-0.439925,-0.53359,0.045145,0.58119,AN
-1.078874,-3.285859,-0.596956,-3.052369,0.095586,2.980107,-0.501806,0.275922,1.331233,-1.883424,0.749102,0.03394,0.988825,-0.228483,-0.336822,-0.077631,0.526862,AN
-2.439971,-0.828809,0.338807,1.013512,1.099176,1.6757,-0.018522,-0.069947,1.105032,-1.270899,0.482569,-0.229095,1.756469,-0.420027,1.066136,-0.279186,0.137664,AN
-1.251676,-3.273599,-0.506042,-3.218356,-0.151946,2.96555,-0.801384,0.249044,1.002454,-2.158178,0.950059,-0.034961,0.968874,-0.255837,-0.42206,-0.175554,0.368303,AN
0.591784,-3.165319,-0.413814,-3.050533,-0.282029,3.665732,2.953025,2.75417,-0.155062,-0.005064,0.399494,0.08207,2.57544,0.541632,-0.105095,-0.364488,-0.17945,AN
1.324371,-2.313517,-0.473158,-3.390848,-0.557723,3.000827,2.697607,2.613627,-0.005531,0.298352,0.85443,0.010836,1.820483,-0.170612,-0.037188,0.476928,0.412163,AN
1.087569,-2.994033,-3.895155,-0.436145,2.835305,2.432479,-0.841541,-0.590289,0.589207,-1.311559,0.433993,0.984111,1.468324,-0.043961,0.318394,-0.19085,1.119988,AN
-2.015997,0.340873,1.213601,-0.312809,0.229433,0.98847,0.025495,0.173204,0.671776,-1.885447,-0.083077,0.460486,1.533613,-0.413625,0.21022,0.35019,0.496845,AN
-1.013861,-1.229817,-1.323537,-3.624445,-0.392643,2.870461,-1.856172,0.375736,0.874168,-0.93263,0.75894,0.209798,0.931229,-0.68539,-0.462702,0.816106,0.197476,AN
0.790003,-2.461767,-0.60857,-3.411886,-0.282038,3.432575,2.884072,2.742878,-0.097605,0.214086,0.557787,-0.432997,1.872498,0.125653,0.1417,0.564875,0.198374,AN
-2.755609,-0.573382,-1.018646,-0.881675,0.656629,1.415987,-0.124215,-0.643916,-0.078554,-0.441907,0.158104,0.326974,0.895962,-1.250077,0.702052,-0.421358,0.014359,AN
-3.532961,0.041952,-0.293029,-0.983546,0.215531,0.963239,-0.058453,-0.298534,-0.180606,-1.628493,-0.922322,1.065634,0.369439,-0.597168,0.269135,-0.50445,0.2253,AN
-1.141733,-2.500829,-1.019765,-2.898489,0.243611,3.36231,-1.029753,-0.412688,1.047333,-0.767225,0.242838,0.161607,1.218293,-0.488387,0.084738,-0.534384,0.561506,AN
1.241344,-3.138044,-4.293206,-0.477647,2.240117,1.918312,-0.817147,-0.563452,0.389501,-1.432487,0.286519,0.667169,0.662881,-0.094705,0.557352,0.066198,0.576105,AN
-0.829391,-1.767105,-1.052733,-3.560199,-0.385633,2.913294,-1.188458,0.638389,1.231427,-1.456025,0.481637,-0.12293,0.747716,-0.403047,-0.36922,0.838135,0.399301,AN
-0.409471,-1.678795,-1.176266,-3.390621,-0.953525,2.667337,-1.497677,0.348605,0.46932,-1.044929,0.614852,-0.1268,0.577048,-0.349309,0.133756,0.622121,-0.229228,AN
5.952385,-2.487953,3.214442,0.667899,-0.024978,-0.925287,2.614619,0.822627,0.916899,1.400003,-1.477007,1.310696,-0.937713,-0.696666,0.311432,-0.295227,0.803702,AN
5.518006,-0.391307,0.508105,-4.695368,-0.664693,-0.311722,-0.244796,-1.192891,1.015869,-0.27221,-0.100397,-0.496198,-0.790596,-0.071039,0.314831,0.917372,-1.027791,AN
-2.798974,-0.736961,1.184836,-0.396984,0.545446,1.324808,0.079232,-0.022053,0.87405,-2.628995,-0.286807,0.862073,1.678243,-0.166556,0.352602,-0.526355,0.534893,AN
4.145773,-1.851859,2.743155,2.25364,-1.460681,2.165863,2.917402,1.355576,1.317995,1.309934,-1.24308,1.319494,-0.862981,0.054473,0.734553,0.354549,-0.010828,AN
4.664568,-0.570192,-0.013683,-1.871241,-2.723349,1.703749,-1.061058,0.335329,2.622727,0.177228,-0.921928,0.046242,0.448098,-0.702971,0.563229,0.583285,-0.861754,AN
6.329535,1.540386,-1.423529,-0.404306,-1.184551,-1.08171,0.638215,-2.036986,1.479593,0.360852,0.903257,1.802885,-0.085575,-1.320849,-0.805528,-0.481713,0.108387,AN
3.524178,-0.573846,0.090215,-5.406969,1.260776,-0.845778,-1.567076,0.95066,0.231553,0.958236,0.741149,0.460368,2.02444,1.259267,0.797429,0.348663,-0.171397,AN
1.175585,-3.184128,-3.756441,-0.183401,2.731876,2.427647,-0.986439,-0.564473,0.935429,-1.428752,0.365125,0.850047,1.884536,0.040867,0.442554,-0.125239,0.997541,AN
7.216895,-2.820023,-0.315816,-1.65437,-2.444507,-1.359252,0.754115,1.455098,0.131617,0.51478,0.155073,0.20923,0.325928,0.356205,-0.129138,0.902339,-0.526978,AN
3.491524,-4.344489,-3.853394,0.422229,-0.690449,-0.319282,-1.793107,1.009079,-2.506429,-0.409101,0.228103,0.550545,-0.778948,0.335966,-0.045587,0.376228,-0.504933,AN
1.713053,-3.321969,0.245675,-0.835233,-2.097374,2.483259,-1.484087,-0.235525,3.949466,-2.139443,-0.167533,0.532108,-0.720793,-0.551263,-0.196183,0.655887,-0.557455,AN
3.619284,-3.893005,-3.767002,0.454573,-0.869191,-0.225613,-2.174145,0.739305,-2.506025,0.01738,0.189269,0.783581,-0.380076,0.286454,-0.235217,0.603088,-0.330748,AN
5.364306,0.717082,3.090934,1.098013,-2.586899,1.741758,-0.230968,-0.081135,0.60738,0.047776,-1.290799,-0.150067,0.197835,0.146487,0.255788,0.283131,-0.418785,AN
5.09415,-1.205603,2.430175,1.757135,-1.09797,1.874963,2.509369,1.621588,1.299619,1.041374,-1.232381,1.384279,-0.749771,0.084759,0.094652,0.799638,-0.067303,AN
-1.634707,-1.596238,0.106144,0.302194,0.45411,1.165197,0.282466,-0.303276,1.148141,0.235114,0.664756,-0.315152,1.668629,-0.388819,0.920189,-0.433902,0.215557,AN
2.229396,-2.110642,3.61241,3.658039,-0.732122,1.776995,-0.57941,-0.995496,2.547109,-0.025545,0.242177,-0.171585,-1.41575,0.214648,0.919304,-0.428222,0.250343,AN
-1.836053,-1.803076,-0.025902,1.02517,0.909371,1.255695,0.247252,-0.309761,1.528019,0.325012,1.084947,-0.162513,1.856063,-0.237934,1.356724,-0.316516,0.279653,AN
5.48487,2.588648,-1.948509,-0.825737,-0.130506,0.229207,3.665461,-0.04048,-0.883508,-1.162392,2.382023,-0.411937,-1.303087,-1.008447,0.441844,0.14645,1.147074,AN
5.984401,-2.547216,3.175237,0.41641,-0.301673,-0.949315,2.271364,0.778663,1.12648,2.45382,-0.283257,0.667871,-0.973002,-1.090962,0.456227,0.570489,0.882888,AN
2.145006,-0.114151,0.485771,-3.169762,-0.588466,2.87262,-1.698091,1.765294,1.838118,-0.427374,0.234507,0.072913,2.053917,-0.540259,-0.344912,0.515037,0.640625,AN
2.615119,-2.064866,3.474058,3.295974,-0.173321,1.966318,-0.20709,-0.440994,2.717067,-0.254349,-0.089392,1.203672,-1.687485,0.561058,1.385312,0.196501,0.392554,AN
4.965884,0.733186,2.89242,1.490701,-2.053409,2.178126,-0.906434,0.193866,1.457555,0.645148,-0.864213,-0.507815,0.113846,-0.343383,0.080535,-0.059168,-0.842408,AN
-1.343027,-2.986249,-0.302685,-3.314594,-0.107671,2.964917,-1.281963,0.570367,1.347178,-2.19874,0.847426,-0.555034,1.015566,-0.353529,-0.569093,0.415283,0.366347,AN
