@relation 'AT: frechetCheckA - Copy-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.569attr_4-0.516attr_2-0.514attr_6-0.314attr_5-0.199attr_1... numeric
@attribute -0.671attr_3-0.583attr_1+0.314attr_4+0.248attr_6-0.171attr_2... numeric
@attribute '-0.715attr_5+0.47 attr_2-0.284attr_1+0.276attr_3+0.259attr_6...' numeric
@attribute -0.51attr_6-0.449attr_5+0.444attr_1+0.382attr_4-0.365attr_3... numeric
@attribute '0.551attr_6-0.535attr_2+0.52 attr_1-0.374attr_5-0.026attr_3...' numeric
@attribute class {A,AA,ADA,AN,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
1.074042,-0.63046,-1.220864,-0.309116,-0.216101,DRA
0.953054,-0.606918,-0.276537,0.106653,0.283364,DRA
-0.411166,-0.561078,0.372989,0.42504,-0.019618,DRA
-0.472957,-0.601986,0.16842,0.196942,-0.120003,DRA
3.417713,-1.971554,-1.309214,-0.537117,-0.089108,DRA
3.628983,-1.165967,-1.312692,-0.177323,-0.086313,DRA
3.496369,-1.576986,-1.389954,-0.327242,-0.069332,DRA
3.572875,-1.429351,-1.27626,-0.284981,-0.075917,DRA
3.566161,-1.409911,-1.2946,-0.349332,-0.134712,DRA
3.528899,-1.581527,-1.322684,-0.190397,0.045821,DRA
3.578732,-1.306487,-1.39707,-0.027216,0.070988,DRA
3.378901,-1.711778,-1.574274,-0.628395,-0.276424,DRA
3.586803,-1.301436,-1.352812,-0.138993,-0.013646,DRA
3.505705,-1.452866,-1.42949,-0.400992,-0.173688,DRA
3.562197,-0.943566,-1.656964,-0.161687,-0.185128,DRA
3.500277,-1.520145,-1.429311,-0.26812,-0.046684,DRA
3.515106,-1.188744,-1.613688,-0.236655,-0.154797,DRA
1.727921,-0.965825,-1.341247,-0.367444,-0.151084,DRA
-0.525937,-0.246852,-0.357687,0.396558,-0.385491,DRA
1.614237,1.962665,0.970216,4.705669,0.057916,DRA
0.30125,4.675931,-1.663061,-0.457423,0.180647,E
0.687689,4.517583,-1.508847,-0.46128,0.133123,E
-0.840206,1.435153,0.770079,-0.559358,-0.994682,E
0.711786,4.358278,-1.684243,-0.926439,0.0615,E
0.565205,4.435563,-1.784089,-0.77642,0.016796,E
0.411412,4.583577,-1.678392,-0.604148,0.144463,E
0.722158,4.41242,-1.560061,-0.817223,0.140873,E
0.882723,4.338489,-1.605479,-0.693485,0.005326,E
-1.097753,1.969343,0.518803,-0.806741,-1.413585,E
0.446913,4.555502,-1.753812,-0.536214,0.05178,E
0.415113,4.573474,-1.775331,-0.497873,0.041114,E
0.063304,1.091971,-0.101456,-0.904355,-0.228927,E
0.784519,4.315343,-1.638917,-1.017363,0.083223,E
0.281144,4.634154,-1.764394,-0.565274,0.124764,E
0.471328,4.518272,-1.739197,-0.679626,0.079754,E
-1.369474,0.987128,0.523562,-0.33428,-1.497832,E
-0.772841,2.156394,0.169795,-0.380429,-0.933996,E
0.683582,4.350488,-1.761471,-0.922674,0.008717,E
0.57547,4.437016,-1.804671,-0.710901,-0.017581,E
0.805025,4.458611,-1.4821,-0.486348,0.106258,E
0.310844,4.711372,-1.621787,-0.317897,0.18482,E
0.311989,4.691164,-1.618795,-0.420199,0.206014,E
-1.614841,1.670796,0.481614,-0.615833,-1.831758,E
0.553102,4.566846,-1.532837,-0.534327,0.188683,E
0.459257,4.554582,-1.700563,-0.588925,0.100857,E
0.300806,4.57743,-1.925962,-0.551469,-0.023057,E
0.289317,4.66474,-1.63595,-0.585808,0.233096,E
0.835547,4.32431,-1.578384,-0.929733,0.094257,E
0.568378,4.536081,-1.46676,-0.747598,0.277353,E
0.471587,4.545841,-1.759302,-0.510979,0.031038,E
0.597069,4.494756,-1.64889,-0.602004,0.083305,E
0.821653,4.315811,-1.457941,-1.191303,0.251262,E
0.392626,4.603964,-1.683826,-0.543804,0.137221,E
1.029779,4.238678,-1.456966,-1.028348,0.125519,E
0.512529,4.534364,-1.597534,-0.705338,0.184967,E
0.386444,4.592745,-1.632302,-0.694143,0.21171,E
0.679407,4.492857,-1.50065,-0.618872,0.173429,E
0.471851,4.498754,-1.758001,-0.7471,0.076331,E
0.417596,4.598964,-1.603385,-0.624755,0.208691,E
0.140903,4.648936,-1.956904,-0.569837,0.028056,E
-0.075077,4.825186,-1.70785,-0.638062,0.350354,E
0.304028,4.639102,-1.669151,-0.62455,0.205602,E
0.692434,4.420027,-1.709655,-0.631013,-0.00644,E
0.223729,4.658837,-1.736193,-0.636395,0.188357,E
-0.170366,4.878837,-1.606138,-0.776035,0.505913,E
0.691594,4.472457,-1.440942,-0.778949,0.248173,E
0.646622,4.428778,-1.651902,-0.795759,0.09428,E
0.57039,4.619909,-1.408165,-0.412993,0.263005,E
0.675663,4.493091,-1.564227,-0.531239,0.105128,E
0.624519,4.520582,-1.580178,-0.504897,0.110327,E
0.50588,4.476113,-1.755598,-0.773878,0.067689,E
0.644116,4.470021,-1.615615,-0.651661,0.098971,E
0.391016,4.611518,-1.46614,-0.840257,0.377059,E
0.435854,4.532774,-1.799728,-0.609168,0.031877,E
0.159045,4.771844,-1.703541,-0.292914,0.181237,E
0.384511,4.561868,-1.759619,-0.660306,0.098955,E
0.425932,4.561384,-1.731969,-0.595337,0.090961,E
0.32434,4.614174,-1.723543,-0.612862,0.148202,E
0.419922,4.613928,-1.650418,-0.472713,0.139445,E
0.131048,4.690034,-1.887353,-0.496263,0.077407,E
0.498959,4.598731,-1.60396,-0.410377,0.130448,E
0.445367,4.637132,-1.495156,-0.525133,0.268397,E
-0.865513,-0.206282,-1.596909,-0.14616,2.443339,E
0.344607,4.594645,-1.432317,-1.098113,0.475363,E
0.378942,4.622072,-1.454709,-0.836797,0.391612,E
0.600963,4.57227,-1.311822,-0.715923,0.386955,E
0.795586,4.399575,-1.538783,-0.719799,0.106657,E
0.868216,4.506231,-1.246469,-0.439192,0.266844,E
0.653682,4.432392,-1.635545,-0.783896,0.102583,E
0.989285,4.453676,-1.346258,-0.230659,0.087775,E
0.725795,4.452776,-1.515314,-0.674165,0.150056,E
0.603425,4.532074,-1.506106,-0.615485,0.203235,E
1.497715,4.203684,-1.414149,-0.033137,-0.240984,E
0.832089,4.367085,-1.5672,-0.742468,0.07013,E
0.903801,4.345806,-1.407671,-0.901138,0.201283,E
0.982927,4.290963,-1.474945,-0.863947,0.101116,E
-0.781715,-0.299378,-0.506867,-0.913492,1.202466,E
0.634374,4.44844,-1.723875,-0.620944,0.006462,E
0.89945,4.35889,-1.493086,-0.717924,0.096918,E
0.231586,4.742643,-1.484349,-0.579325,0.386264,E
-1.339994,-0.553237,-0.466203,0.198083,1.011767,E
0.904471,4.36354,-1.592354,-0.531051,-0.024129,E
0.742809,4.445028,-1.466164,-0.742397,0.196438,E
0.732602,4.479775,-1.569933,-0.438777,0.056707,E
0.707166,4.481892,-1.528209,-0.558557,0.126081,E
0.46332,4.511769,-1.773486,-0.681229,0.054851,E
0.602645,4.424364,-1.755584,-0.776688,0.023603,E
0.629429,4.516215,-1.511929,-0.617148,0.186648,E
0.73922,4.321281,-1.778641,-0.895526,-0.036508,E
0.585956,4.495725,-1.707671,-0.537415,0.026769,E
0.948607,4.28672,-1.538459,-0.879411,0.06632,E
0.679006,4.475219,-1.549138,-0.634423,0.135669,E
-0.746235,2.427267,-0.194914,-0.317691,-0.729813,E
1.097455,4.315737,-1.51241,-0.381438,-0.073835,E
0.352149,4.463149,-1.968672,-0.921257,-0.013323,E
1.009651,4.268448,-1.586081,-0.737318,-0.028634,E
1.03328,4.346165,-1.243583,-0.806384,0.262073,E
0.505711,4.633107,-1.407637,-0.518618,0.313102,E
0.589013,4.51463,-1.643249,-0.532687,0.078764,E
0.645174,4.536167,-1.443939,-0.579126,0.229549,E
0.657576,4.523301,-1.460189,-0.585947,0.211416,E
0.198803,4.675984,-1.875771,-0.405122,0.038814,E
0.581629,4.55664,-1.533444,-0.509043,0.17027,E
0.45208,4.510329,-1.802705,-0.673787,0.034014,E
0.525556,4.492992,-1.601126,-0.871865,0.207188,E
0.84924,4.372922,-1.389991,-0.936647,0.248009,E
0.822234,4.378978,-1.589345,-0.675596,0.043461,E
0.552308,4.496695,-1.659768,-0.693948,0.112037,E
0.777203,4.483516,-1.381182,-0.588473,0.223305,E
0.635492,4.408939,-1.742724,-0.78644,0.021123,E
-1.600198,1.124314,0.45623,-0.476129,-1.349682,E
0.840029,4.377764,-1.602151,-0.615291,0.013143,E
0.849773,4.306785,-1.623731,-0.910887,0.045943,E
0.662121,4.45344,-1.635514,-0.656699,0.074843,E
0.579458,4.447951,-1.676022,-0.840791,0.113378,E
0.415384,4.52084,-1.715151,-0.850865,0.157959,E
0.776212,4.414835,-1.543553,-0.687577,0.105524,E
0.856359,4.337248,-1.591882,-0.789839,0.047028,E
0.40536,4.693448,-1.389229,-0.510337,0.37334,E
0.58271,4.53621,-1.546887,-0.587712,0.173207,E
0.602549,4.564393,-1.431457,-0.569732,0.257963,E
0.626825,4.504849,-1.320208,-0.97124,0.415881,E
0.338808,4.583672,-1.729847,-0.717263,0.155813,E
0.758472,4.358974,-1.611072,-0.910671,0.098676,E
0.253046,4.674179,-1.678366,-0.570154,0.211137,E
0.490958,4.591621,-1.526459,-0.58439,0.232113,E
0.52645,4.552247,-1.647137,-0.504248,0.099002,E
0.673013,4.476275,-1.530921,-0.672573,0.160946,E
0.591016,4.48374,-1.592724,-0.758029,0.162714,E
0.483059,4.567134,-1.597964,-0.619001,0.181991,E
0.590792,4.471376,-1.679257,-0.689157,0.076965,E
0.571555,4.434159,-1.734875,-0.841244,0.067509,E
1.013051,4.335913,-1.429094,-0.629766,0.081912,E
0.520404,4.536848,-1.498577,-0.822132,0.286653,E
0.730957,4.467306,-1.55015,-0.535283,0.092251,E
-1.830862,1.105327,0.602058,-0.45402,-1.377887,E
-1.880601,0.888018,0.534467,0.055323,-0.932325,E
-1.264601,-0.112722,-1.601691,-0.644393,2.324879,E
-1.488171,1.416143,0.661667,-0.431726,-1.089606,E
0.787223,4.485396,-1.434687,-0.471578,0.151652,E
0.572459,4.502383,-1.509267,-0.840481,0.257082,E
0.391544,4.59023,-1.701493,-0.588382,0.131198,E
-0.625433,0.814547,-1.636888,-0.102169,1.728526,E
-0.813832,0.063929,-1.271015,-0.28888,1.99976,E
0.75642,4.422536,-1.580308,-0.645689,0.075814,E
0.23366,4.659403,-1.637617,-0.756752,0.289442,E
0.500411,4.549256,-1.535243,-0.757433,0.252829,E
-0.68532,0.200962,-1.35673,0.273946,1.62326,E
0.710973,4.515111,-1.393779,-0.586552,0.242872,E
0.310592,4.676637,-1.377147,-0.862531,0.493329,E
-1.034791,2.328973,0.523986,-0.546039,-1.324833,E
0.065041,4.726256,-1.645663,-0.856019,0.379053,E
-0.258188,0.276966,-0.790578,0.117172,1.862306,E
-1.219308,2.370433,0.360152,-0.302498,-1.000781,E
0.830453,4.43933,-1.334768,-0.738689,0.266057,E
-0.987695,0.525957,0.26862,0.611118,0.14739,E
-0.862564,0.203779,-1.38448,0.093462,2.007109,E
-0.372978,0.643455,-1.364631,-0.300159,1.62238,E
-0.825028,1.521917,0.448366,-0.134391,-0.415367,E
0.772916,4.491332,-1.343837,-0.617393,0.262182,E
0.417553,4.595578,-1.569254,-0.693484,0.250375,E
-1.324972,1.327105,0.38323,-0.413646,-1.034168,E
0.808568,4.468632,-1.325125,-0.664903,0.270428,E
1.281035,4.634683,-0.399122,0.00659,0.706902,E
0.927396,4.333448,-1.364376,-0.966126,0.239085,E
0.780266,4.351495,-1.449551,-1.135242,0.266897,E
0.96052,4.32475,-1.39734,-0.872157,0.178393,E
0.873975,4.285848,-1.545212,-1.07044,0.1309,E
-1.266214,1.234857,0.394307,0.100986,-0.513291,E
-0.514364,2.331084,-0.018288,-0.244625,-0.532289,E
0.558805,4.553682,-1.471971,-0.677172,0.264158,E
-1.0625,2.132327,0.206784,-0.964725,-0.851797,E
1.073133,4.304528,-1.293108,-0.833845,0.20711,E
0.816051,4.397374,-1.366472,-0.937896,0.283369,E
0.442486,4.544258,-1.498147,-0.991411,0.35472,E
-0.708662,0.382373,-1.520583,-0.439618,1.86365,E
0.761575,4.434057,-1.499701,-0.696784,0.150959,E
0.808865,4.455353,-1.324486,-0.731316,0.283294,E
0.560953,4.475213,-1.513105,-1.000535,0.289193,E
0.435611,4.591083,-1.605354,-0.613545,0.19662,E
-0.89235,2.240681,0.079562,-0.640488,-1.238709,E
-0.950617,2.364601,0.16273,-0.808928,-1.21071,E
0.865178,4.444428,-1.347168,-0.602855,0.214099,E
0.723728,4.503563,-1.423665,-0.565205,0.207796,E
0.809541,4.42739,-1.480315,-0.632855,0.133178,E
-0.994361,2.221119,-0.001086,-0.650552,-0.949923,E
0.424303,4.619222,-1.561128,-0.570062,0.230945,E
-0.801209,-0.157725,-1.217731,-0.251456,1.695204,E
0.466339,4.614489,-1.666318,-0.323353,0.076606,E
0.689398,4.446671,-1.561142,-0.731195,0.138924,E
0.612512,4.432386,-1.79147,-0.656262,-0.033793,E
0.799687,4.529172,-1.305129,-0.416694,0.244789,E
0.307759,4.680597,-1.60288,-0.508176,0.237889,E
0.199514,4.642089,-1.853247,-0.606431,0.095252,E
-1.336714,1.848559,0.510657,-0.784566,-1.687006,E
0.5117,4.43645,-1.769104,-0.935873,0.084027,E
0.217971,4.708955,-1.450963,-0.83386,0.468453,E
-1.697499,1.615985,0.631048,-0.486947,-1.522652,E
0.535342,4.556878,-1.649003,-0.454863,0.08406,E
0.047653,4.708744,-1.849274,-0.680686,0.18257,E
0.178257,4.749838,-1.660443,-0.417295,0.232043,E
0.198318,4.658016,-1.79576,-0.617267,0.146285,E
0.478661,4.547975,-1.598899,-0.724744,0.203078,E
0.621529,4.480547,-1.650275,-0.606235,0.071652,E
0.673097,4.384552,-1.666343,-0.924604,0.094083,E
0.151845,4.696847,-1.666066,-0.742747,0.300567,E
0.189167,4.646497,-1.849745,-0.61705,0.104968,E
-0.005676,4.712514,-1.944459,-0.658344,0.122753,E
0.204179,4.658311,-1.696683,-0.75047,0.25208,E
0.13465,4.663427,-1.838084,-0.694124,0.154403,E
0.072092,4.702934,-1.827268,-0.67853,0.189441,E
0.180043,4.633157,-1.945888,-0.56196,0.017811,E
0.33896,4.573943,-1.714367,-0.788843,0.182222,E
0.562308,4.523722,-1.623829,-0.587231,0.117683,E
-1.829106,1.096761,0.886757,-0.342153,-1.428359,E
-0.221359,4.822243,-1.991559,-0.608769,0.173221,E
0.522069,4.474113,-1.765211,-0.726574,0.043243,E
-1.300307,2.006347,0.548238,-0.788672,-1.475166,E
0.733309,4.345,-1.753437,-0.831017,-0.024649,E
0.430307,4.544855,-1.712453,-0.695804,0.124247,E
0.270188,4.602857,-1.787786,-0.714825,0.138171,E
0.407518,4.579466,-1.622484,-0.719649,0.215053,E
-1.878588,0.988277,0.543984,-0.613687,-1.246335,E
0.952639,4.485033,-1.11301,-0.524418,0.35638,E
0.403136,4.573336,-1.754077,-0.562369,0.076654,E
0.607325,4.447797,-1.460236,-1.095039,0.330101,E
0.468693,4.56395,-1.537303,-0.764714,0.267086,E
0.635883,4.383264,-1.692906,-0.988957,0.100937,E
-1.040579,1.608428,0.442757,-0.547654,-1.469228,E
-1.315469,1.43686,0.505236,-0.491574,-1.299566,E
0.680791,4.387749,-1.697706,-0.840826,0.04838,E
0.360379,4.523586,-1.876154,-0.738313,0.026515,E
0.891314,4.343381,-1.371525,-1.000954,0.256238,E
-0.840775,2.172098,0.335807,-1.027434,-1.381898,E
0.246333,4.7406,-1.5524,-0.447483,0.297367,E
0.058898,4.693238,-1.89108,-0.664998,0.139208,E
0.237223,4.634176,-1.625496,-0.891538,0.323311,E
0.431588,4.585178,-1.554943,-0.730006,0.262818,E
0.374027,4.571685,-1.658077,-0.792882,0.214247,E
0.42738,4.602103,-1.532444,-0.69079,0.276359,E
0.272625,4.560637,-1.82826,-0.857636,0.129742,E
0.65473,4.500123,-1.398501,-0.802539,0.305367,E
0.71029,4.386997,-1.657142,-0.828218,0.066594,E
0.288314,4.634702,-1.679117,-0.672853,0.213516,E
0.642449,4.428895,-1.619966,-0.854582,0.134159,E
0.51353,4.580424,-1.616521,-0.444203,0.119492,E
0.166668,4.718837,-1.713672,-0.521823,0.212148,E
0.666158,4.529019,-1.477112,-0.509142,0.178781,E
0.68709,4.480714,-1.36302,-0.86773,0.332582,E
0.469875,4.502168,-1.739521,-0.763289,0.095854,E
0.340787,4.608538,-1.645657,-0.715605,0.22554,E
-0.673473,-0.218873,-0.789646,-0.594976,1.535171,E
-3.024554,0.393374,0.572007,-0.30395,-1.40362,E
0.069355,4.790584,-1.806057,-0.280742,0.133918,E
0.701007,4.471833,-1.410907,-0.802736,0.273608,E
0.178449,4.748835,-1.527003,-0.624004,0.383207,E
-2.277792,0.909432,0.689042,-0.688274,-1.232002,E
-1.802495,-1.646975,0.717489,-0.086495,1.166637,E
0.439767,4.614588,-1.509715,-0.630282,0.278445,E
-1.39723,0.048119,0.288103,-0.798963,-0.357201,E
-1.591363,0.632833,0.4528,-0.800923,-0.739796,E
-1.584351,-0.56781,-0.646918,0.003317,0.77087,E
0.4057,4.569203,-1.812144,-0.48822,0.012619,E
-1.692422,1.510588,0.654114,-0.398114,-1.601223,E
-2.038194,0.751084,0.941759,-0.194561,-1.272805,E
0.320868,4.647262,-1.763593,-0.396304,0.075406,E
0.115682,4.743853,-1.591882,-0.716143,0.374771,E
-1.504346,-0.221267,-1.479159,-0.004363,2.310365,E
-1.704675,1.283796,0.857665,-0.485521,-1.343708,E
0.339484,4.535616,-1.590692,-1.166036,0.357003,E
0.85523,4.359933,-1.4334,-0.919842,0.205509,E
0.509148,4.619578,-1.510973,-0.42043,0.206002,E
-1.150418,1.734453,0.449563,-0.85232,-1.329637,E
0.51429,4.571538,-1.501958,-0.660127,0.256216,E
-1.256032,1.814523,0.592058,-0.199027,-1.021782,E
0.059882,4.79205,-1.86954,-0.202223,0.07005,E
0.586887,4.625923,-1.393271,-0.362043,0.258386,E
-1.106093,-0.22909,-0.302849,-0.179738,1.267907,E
-0.721048,0.019459,-1.031879,-0.777385,2.004258,E
0.47944,4.727905,-1.429997,-0.081243,0.224283,E
0.655134,4.546587,-1.424688,-0.530053,0.23197,E
-1.992743,1.483237,0.809249,-0.180311,-1.417587,E
0.655044,4.340198,-1.843934,-0.924327,-0.047308,E
1.557159,4.64655,-0.13584,0.395335,0.728481,E
0.633669,4.593383,-1.419623,-0.36097,0.214402,E
-1.493191,0.288514,0.361581,-0.432453,-0.73861,E
0.30125,4.675931,-1.663061,-0.457423,0.180647,E
-1.552824,-1.468619,0.020843,-0.841392,0.657594,E
0.687689,4.517583,-1.508847,-0.46128,0.133123,E
-1.80815,-1.686757,0.086679,0.00625,1.407987,E
-0.810299,0.028949,-0.84997,-0.68609,1.672421,E
0.475122,4.527743,-1.487429,-1.003914,0.351048,E
-0.840206,1.435153,0.770079,-0.559358,-0.994682,E
0.627372,4.497803,-1.605091,-0.573226,0.10084,E
-1.96667,-0.768643,-0.378495,-0.474836,1.037907,E
-0.590356,0.164734,-1.715003,-0.041865,2.259896,E
-2.248613,0.514375,0.782184,0.075582,-0.984128,E
-1.225046,1.298385,0.616762,-0.035151,-0.704406,E
0.480843,4.617416,-1.624156,-0.334377,0.107518,E
-1.958603,1.065369,0.605871,-0.159881,-1.032255,E
-0.721608,2.003472,0.867405,0.139436,-0.833303,EN
-1.334197,1.800404,0.819489,0.445088,-0.389471,EN
-1.054959,1.39578,1.053885,0.259667,-0.534224,EN
-1.476803,1.751567,1.136711,0.387387,-0.930777,EN
-1.957552,1.129323,1.095311,0.138631,-0.903753,EN
-1.107997,1.346199,0.872406,0.138414,-0.692528,EN
-1.193365,1.211439,0.615167,0.513894,-0.369815,EN
-1.137812,2.074579,1.095202,0.334488,-0.726099,EN
-1.603781,1.433467,1.35387,0.634397,-0.641666,EN
1.123839,4.633036,-0.636161,-0.057172,0.591597,EN
-1.081599,1.936984,1.445271,0.776034,-0.505557,EN
-1.434178,1.060996,1.365477,0.246034,-0.745622,EN
-1.221133,1.970271,1.377769,0.622299,-0.299445,EN
-1.379563,1.295463,1.004968,0.06838,-0.655896,EN
-1.506033,1.778014,1.457806,0.372982,-0.882116,EN
-1.536886,1.744412,1.401411,0.60939,-0.484547,EN
-1.493067,1.604563,1.548199,0.39877,-1.204424,EN
-2.104088,1.330982,0.196399,0.668835,-0.626129,EN
-1.48839,1.460432,1.175268,0.182921,-1.068536,EN
-1.24517,1.136187,0.734316,0.107134,-0.884126,EN
-1.21346,1.908795,1.177676,0.222015,-1.060671,EN
-1.588003,2.446152,0.769774,-0.046201,-1.314545,EN
-1.714686,1.310405,0.906226,0.025605,-1.085464,EN
0.821452,4.670229,-0.867103,-0.319535,0.585664,EN
-1.639539,1.92985,1.075798,0.110209,-1.321813,EN
-1.639212,1.237991,1.014203,-0.130268,-1.146315,EN
-1.176712,1.994467,1.406796,0.61779,-0.490214,EN
-1.983929,1.284995,0.60026,-0.330093,-1.459103,EN
-1.640547,1.130378,0.720122,-0.038186,-0.839728,EN
-1.403622,1.588881,1.077179,-0.08478,-1.051146,EN
-1.808357,1.716359,0.885651,0.387615,-1.081165,EN
-1.390604,1.514646,1.424341,0.476687,-1.062538,EN
-0.895616,2.315371,1.166872,0.491785,-0.442631,EN
-1.040869,2.796421,1.110483,-0.374044,-0.711292,EN
-1.617702,1.515152,0.997404,0.164727,-0.951149,EN
-1.571835,1.601367,0.987485,-0.034427,-1.143512,EN
-1.253704,1.814138,1.156773,0.383897,-0.881019,EN
-1.310668,1.731812,1.329107,-0.050096,-0.964313,EN
-1.509344,1.338389,1.475817,0.536108,-0.948437,EN
-1.178658,1.311565,1.612771,0.472063,-0.843788,EN
-1.421217,2.190668,1.411911,-0.221794,-0.926545,EN
-1.331392,1.608159,0.402521,0.218965,-1.041261,EN
-1.363534,2.327307,0.933367,0.193882,-1.195405,EN
-1.28178,1.379024,1.747051,0.369787,-0.912947,EN
-1.344034,1.352389,0.901359,-0.00125,-1.033521,EN
0.54848,4.727209,-1.005545,-0.545772,0.637339,EN
-1.497207,0.950149,0.810232,0.638112,-0.28611,EN
-1.283911,1.988272,1.551189,0.000933,-0.923822,EN
-1.378464,1.424833,1.687288,0.524184,-0.849896,EN
-1.425058,1.415405,1.348177,-0.059804,-0.81927,EN
-1.392879,1.298245,1.295549,0.16853,-1.057477,EN
-1.978868,1.748928,1.014462,-0.013474,-1.631754,EN
-1.532095,1.308801,1.126667,-0.288091,-0.936444,EN
0.833584,4.718494,-0.744483,-0.232623,0.667095,EN
-1.77966,1.207059,0.781741,0.003837,-1.110686,EN
-1.438997,1.523222,1.278684,0.616091,-0.821258,EN
-0.876631,1.82056,0.81774,0.011492,-0.914831,EN
-1.317892,1.380315,0.51091,0.082489,-0.760437,EN
-1.208553,1.360615,0.328652,-0.12485,-0.729058,EN
-1.462289,1.312888,1.331624,0.876606,-0.400761,EN
-1.482334,1.505246,1.271796,0.600272,-0.718039,EN
-1.274942,2.182641,1.359869,0.445755,-0.699278,EN
-0.772801,1.601892,1.94968,0.886793,-0.781534,EN
-1.193258,1.784547,1.618712,0.563066,-0.434766,EN
-1.146383,1.323254,0.947316,0.140383,-0.640519,EN
-1.215453,0.847349,0.450686,-0.012816,-0.524254,EN
-1.312046,1.514126,1.538277,0.599104,-0.440967,EN
-1.126224,1.379404,0.974743,-0.181395,-0.314577,EN
-1.568234,0.749693,0.481876,-0.044933,-0.511787,EN
-1.478586,1.884165,0.947854,0.248619,-1.187428,EN
-1.480976,1.624063,1.1532,0.203417,-0.521124,EN
-0.976399,1.618534,1.461986,0.270924,-0.872631,EN
-1.322459,1.67744,1.456613,0.225017,-0.815175,EN
-1.280529,1.677472,0.844445,0.227975,-0.65294,EN
-1.682985,1.362566,1.253032,0.162759,-1.339552,EN
-1.275741,1.497115,1.300225,0.196453,-1.010291,EN
-1.232343,1.652646,0.944732,0.367223,-0.459537,EN
-1.623111,1.228819,0.799759,-0.153657,-1.035211,EN
-0.978111,2.275725,0.41246,0.095065,-0.967975,EN
-1.267255,1.455099,0.757247,0.301726,-0.510835,EN
-1.012268,1.371216,0.293098,0.169312,-0.495196,EN
-1.043665,1.635575,0.042354,0.178526,-0.357061,EN
-1.353177,1.339758,0.382692,0.375556,-0.461236,EN
-1.742964,1.675939,0.76793,0.175782,-0.73957,EN
-1.530745,1.199197,0.435727,0.124978,-0.274309,EN
-0.873942,0.833761,-0.343405,-0.070899,0.082164,EN
-1.339737,0.925182,-0.00256,0.065947,-0.253953,EN
-1.296186,1.411319,0.592112,0.238154,-0.807347,EN
-1.79224,1.577492,1.083193,0.227001,-0.935453,EN
-1.613904,1.317882,0.530918,-0.295525,-0.697014,EN
-1.00343,1.316126,0.750287,0.349399,0.034875,EN
-1.491542,1.391181,0.933981,0.164874,-0.635702,EN
-1.619952,1.167112,0.840115,0.390708,-0.797171,EN
-1.923137,1.042538,-0.490829,0.746324,-0.084084,EN
-1.492276,0.897649,0.715555,0.500814,-0.636499,EN
-1.004058,1.850148,0.971713,0.228156,-0.663227,EN
-1.227753,1.431981,1.213963,0.520313,-0.588023,EN
-1.202809,1.426338,0.770461,0.397342,-0.677504,EN
-1.489913,1.88968,1.028048,0.451678,-0.72883,EN
-0.981302,1.304966,0.603277,0.111229,-0.614049,EN
-1.388816,1.231492,1.251525,0.380569,-0.507464,EN
-1.316795,1.372198,1.76139,0.345413,-0.780773,EN
-1.41791,1.664556,0.838456,-0.25509,-0.8078,EN
-1.329886,1.802039,0.471549,0.075476,-0.967866,EN
-1.241402,0.903088,0.582166,0.015621,-0.642751,EN
-0.84366,0.827288,-0.187903,-0.136058,-0.038276,EN
-1.232501,0.514453,0.3971,0.214926,-0.345819,EN
-1.504414,0.655252,0.220019,0.398854,-0.380515,EN
-0.880401,1.545807,0.091739,-0.060522,-0.32847,EN
-1.662788,1.086824,0.269794,0.052213,-0.588789,EN
-1.081623,1.082687,-0.12662,0.045885,-0.336293,EN
-1.108901,1.841784,0.662406,0.242977,-0.947487,EN
-1.104396,1.4812,0.302299,0.044397,0.308557,EN
-1.625802,1.717541,0.594844,0.329342,-0.695971,EN
-1.593689,1.35574,0.278128,-0.045329,-0.70414,EN
-0.931277,1.58604,0.64871,0.097542,-0.565039,EN
-1.389392,1.352227,0.514009,0.307103,-0.517928,EN
-1.421817,1.806463,1.116163,0.302593,-0.875492,EN
-1.493175,1.370441,1.66105,0.477032,-0.810127,EN
-1.010448,1.587319,0.57413,0.441582,-0.37804,EN
-1.565043,1.161415,1.211725,0.431665,-0.427789,EN
-1.665838,1.199159,1.003694,0.508648,-0.44097,EN
-1.856328,1.265694,1.257435,0.519856,-1.016033,EN
-1.228297,1.109391,0.971749,0.186684,-0.658142,EN
-1.213209,1.000505,0.721858,0.007951,-0.466189,EN
-0.925122,1.350589,0.61696,0.155007,-0.497869,EN
-1.467298,1.34003,1.551958,0.301108,-1.334598,EN
-1.936396,1.353994,1.205836,0.474495,-0.855909,EN
-1.585551,1.208769,1.175022,-0.274241,-1.196927,EN
-1.146888,1.244408,0.608323,0.105756,-0.526551,EN
-1.457048,1.638519,1.157067,0.062312,-1.169784,EN
-1.480429,1.201901,0.954073,0.193488,-0.618872,EN
-1.152102,1.420822,1.077742,0.481157,-0.653526,EN
