@relation 'AT: Zone4_10k-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.575attr_4-0.478attr_6-0.471attr_2-0.383attr_5-0.261attr_1... numeric
@attribute -0.696attr_3-0.542attr_1+0.328attr_4+0.245attr_6-0.232attr_2... numeric
@attribute '0.635attr_5-0.484attr_2-0.393attr_6+0.37 attr_1-0.22attr_3...' numeric
@attribute -0.551attr_6-0.479attr_5+0.407attr_4+0.327attr_2-0.324attr_3... numeric
@attribute 0.559attr_1-0.503attr_2+0.476attr_6-0.448attr_5+0.067attr_4... numeric
@attribute class {A,AA,ADA,AN,BHA,BI,C,CH,CN,DA,DDA,DDH,DHA,DRA,E,EN,G,GH,HA,I,II,JA,JH,K,KH,KT,LA,MA,MN,MSA,NA,O,OI,OU,PA,PHA,RA,RI,S,SA,T,TA,THA,TTA,U,UN,UU,Y,YA}

@data
0.848972,-0.150037,-0.228245,-0.006806,0.745744,DRA
0.974522,-0.248082,-0.335859,0.008419,0.761191,DRA
1.299183,-0.854534,1.369046,-0.577698,-0.297362,DRA
1.534789,-0.631766,0.471985,0.039493,0.22804,DRA
1.307698,-1.090319,1.371507,-0.405601,-0.130281,DRA
0.677903,-0.793232,0.503434,-0.391123,-0.073756,DRA
0.923385,-0.852298,1.194349,-0.177771,-0.021616,DRA
1.329478,-0.837496,1.342526,-0.222129,-0.123262,DRA
1.563841,-0.856113,1.289187,-0.409933,-0.242025,DRA
2.348569,-1.016276,2.019852,-0.112329,-0.130461,DRA
1.184862,-1.163464,0.981216,-0.721211,-0.252496,DRA
1.167483,-0.634766,1.615358,0.135372,0.150351,DRA
1.000631,-0.76976,0.649495,-0.312645,-0.076605,DRA
0.116464,-1.110921,0.913482,-0.19593,0.173332,DRA
0.663042,-0.85956,1.111634,-0.053702,0.216536,DRA
1.62597,-0.837793,1.035125,-0.212603,-0.059727,DRA
1.007603,-0.626829,0.682884,-0.251813,-0.038754,DRA
0.429271,-0.607812,0.446087,-0.710871,0.151696,DRA
-0.274738,-0.808079,0.485293,-0.556109,-0.115299,DRA
1.090005,-1.022262,0.942806,-0.308071,-0.013131,DRA
1.140001,-0.776483,0.93241,-0.350231,-0.051714,DRA
0.1245,-1.141509,0.530782,-0.751526,-0.143324,DRA
0.968803,-0.895347,1.235625,-0.034429,0.182269,DRA
0.36422,-0.856485,0.868797,-0.486638,-0.14069,DRA
1.10561,-0.720824,0.525863,-0.455157,-0.183175,DRA
0.125445,-0.86212,0.281447,-0.615596,-0.040136,DRA
0.542006,-0.113289,-0.058758,-0.00942,0.183302,DRA
-0.555373,0.067816,-0.335839,-0.16204,0.504709,DRA
0.243043,-1.121354,0.447324,-0.534675,-0.00842,DRA
1.728122,-0.871331,1.119635,-0.355744,-0.117786,DRA
0.845022,-0.935254,0.985361,-0.300689,-0.004622,DRA
0.861622,-0.796157,1.360731,-0.071086,0.063595,DRA
3.344169,-1.461537,1.944298,-0.443266,-0.164936,DRA
1.711402,-0.819056,1.710039,-0.024886,0.023878,DRA
2.057038,-1.065054,1.84265,-0.216323,-0.181299,DRA
2.98156,-0.261435,1.321378,0.468908,0.057393,DRA
2.30954,-0.217888,1.061631,0.521851,0.18108,DRA
2.174133,-0.83293,2.128922,0.114363,-0.060682,DRA
1.810283,-1.178352,1.367305,-0.407776,-0.154146,DRA
0.964121,-0.964941,0.752952,-0.433583,-0.101158,DRA
0.654907,-0.706701,0.824811,-0.353386,0.054652,DRA
0.059109,-1.408646,0.024837,0.030389,-0.734697,DRA
1.014019,-0.596399,1.068161,-0.311775,0.03272,DRA
1.687134,-1.28984,1.505975,-0.413003,-0.11124,DRA
1.457276,-1.016551,1.178139,-0.593252,-0.26814,DRA
0.44488,-0.345717,1.122937,-0.578334,0.024872,DRA
-0.594361,-1.045739,0.15451,-0.384433,0.18727,DRA
2.1353,-0.170579,0.010621,0.255503,0.188408,DRA
1.895137,-0.698237,2.116768,0.251026,0.085381,DRA
0.699583,-0.841842,0.858868,-0.184316,0.067535,DRA
0.717915,-0.187958,-0.389768,-0.123907,0.23824,DRA
1.424523,-0.311068,-0.301897,-0.148017,0.420581,DRA
0.222156,-0.50926,-0.17909,-0.073154,0.39142,DRA
-0.613017,-0.906347,0.05236,-0.638256,-0.101563,DRA
-0.163142,-0.543586,-0.12073,-0.710949,0.0934,DRA
1.015324,-0.441273,-0.04596,-0.149245,0.128672,DRA
1.148277,-0.607046,0.674276,-0.146737,0.039627,DRA
1.423224,-0.795696,0.821549,-0.451294,-0.168143,DRA
0.554552,0.044035,1.344685,-0.545445,0.525384,DRA
0.424646,-0.874401,0.648341,-0.656397,-0.067996,DRA
0.299322,-0.960228,0.451104,-0.517338,-0.014511,DRA
0.999181,-1.06445,0.717923,-0.356089,-0.010363,DRA
0.649561,-0.465039,0.592554,-0.336406,-0.117258,DRA
0.688923,-0.815627,0.713919,-0.368536,-0.105378,DRA
0.711177,-0.797849,0.769918,-0.331808,0.017199,DRA
0.558026,-0.574598,0.305273,-0.374763,-0.220944,DRA
0.77132,-0.91998,1.087871,-0.403281,-0.141248,DRA
1.067496,-0.268918,0.437405,0.179829,0.099877,DRA
1.350032,-1.271768,0.964259,-0.501459,-0.088046,DRA
0.020848,-0.813861,0.181302,-0.708624,0.051515,DRA
-0.202145,-1.064707,0.310928,-0.657935,0.235317,DRA
-0.68969,-0.092727,-0.842449,-0.190031,0.452036,DRA
0.463683,-1.135446,0.754003,-0.446985,-0.057609,DRA
0.841356,-0.770405,0.945364,-0.364557,0.186181,DRA
1.022876,-0.930091,0.811887,-0.599008,0.094664,DRA
1.684447,-0.909212,1.21482,-0.225131,-0.144403,DRA
2.474961,-0.519261,1.135397,0.354223,0.222719,DRA
2.04587,-0.334475,0.990539,0.498758,0.286303,DRA
1.952102,-0.787904,1.489379,-0.226274,-0.095792,DRA
1.077789,-1.256904,0.941358,-0.471966,-0.112016,DRA
2.022697,-0.29676,0.893227,0.304919,0.054985,DRA
1.144886,-0.093999,-0.136477,0.130675,0.012248,DRA
-0.14649,-1.2021,0.232916,-0.361524,0.214228,DRA
2.284922,-0.599296,1.431536,0.449527,0.25849,DRA
1.471317,-0.616264,1.875187,0.292412,0.222106,DRA
2.432625,-0.497745,1.367118,0.490456,0.303679,DRA
2.811908,-0.097844,1.293975,0.587353,0.059376,DRA
2.395518,-0.425402,1.409348,0.504104,0.234812,DRA
1.483491,-0.862931,0.929601,-0.573897,-0.308707,DRA
0.870496,-0.705802,0.979128,-0.267003,0.012334,DRA
0.237708,4.740231,1.19676,-0.28504,0.154649,E
0.629637,4.559061,1.106534,-0.287261,0.106316,E
-0.735257,1.26753,-0.96648,-0.183961,-1.037123,E
0.634069,4.444174,1.235841,-0.778935,-0.027302,E
0.483468,4.527409,1.327638,-0.617927,-0.052291,E
0.343057,4.655889,1.214649,-0.439594,0.098826,E
0.65564,4.477828,1.124984,-0.665781,0.066908,E
0.810665,4.400998,1.210841,-0.529263,-0.052886,E
-0.990362,1.807749,-0.821194,-0.326508,-1.454096,E
0.372319,4.632862,1.30356,-0.363993,0.01472,E
0.339716,4.651811,1.323961,-0.322869,0.009095,E
0.076419,1.067306,-0.005731,-0.723847,-0.335362,E
0.708283,4.399633,1.192727,-0.876327,-0.017549,E
0.208494,4.716275,1.283235,-0.397608,0.084218,E
0.396048,4.600956,1.27743,-0.517409,0.023805,E
-1.284081,0.855052,-0.716507,0.079489,-1.519298,E
-0.723038,2.060674,-0.472865,-0.093126,-0.985947,E
0.600029,4.445712,1.308922,-0.773008,-0.07982,E
0.492491,4.527822,1.357101,-0.547038,-0.078141,E
0.746736,4.496773,1.096666,-0.312873,0.075981,E
0.251944,4.763492,1.172153,-0.13692,0.177335,E
0.252289,4.748162,1.158238,-0.24641,0.185064,E
-1.513591,1.522625,-0.808504,-0.113204,-1.86342,E
0.494856,4.616557,1.100095,-0.366969,0.152473,E
0.388318,4.628168,1.246538,-0.421802,0.05703,E
0.214528,4.677806,1.449952,-0.377512,-0.062449,E
0.226958,4.732549,1.153647,-0.423397,0.190319,E
0.764251,4.396291,1.150127,-0.783592,0.005142,E
0.513184,4.588694,1.013273,-0.59685,0.213272,E
0.396327,4.622259,1.315937,-0.336407,-0.002776,E
0.527694,4.561198,1.216421,-0.435009,0.037635,E
0.75798,4.387065,0.998686,-1.067315,0.128189,E
0.324779,4.674054,1.2235,-0.37521,0.099555,E
0.963913,4.29893,1.050275,-0.889465,0.023432,E
0.447964,4.60103,1.139565,-0.548575,0.12608,E
0.321477,4.6645,1.154501,-0.537703,0.154455,E
0.620609,4.541547,1.079819,-0.456209,0.125916,E
0.394325,4.587128,1.289035,-0.588985,0.011421,E
0.355138,4.663344,1.138275,-0.463846,0.160614,E
0.054878,4.755874,1.452177,-0.398961,-0.013505,E
-0.137078,4.908645,1.158979,-0.483353,0.301262,E
0.238251,4.712666,1.18518,-0.463554,0.157562,E
0.615939,4.494022,1.290148,-0.462511,-0.056384,E
0.153782,4.741951,1.237629,-0.475537,0.138685,E
-0.223528,4.958441,1.026094,-0.635708,0.439258,E
0.635911,4.522114,1.004637,-0.629053,0.179777,E
0.574123,4.504917,1.206702,-0.64129,0.022964,E
0.523374,4.648368,0.991221,-0.240751,0.243215,E
0.612543,4.544887,1.152424,-0.360582,0.068922,E
0.561301,4.573543,1.162702,-0.332797,0.077648,E
0.427645,4.565162,1.289421,-0.617113,-0.000817,E
0.576119,4.534485,1.185563,-0.488335,0.04678,E
0.338275,4.670964,0.972873,-0.699034,0.301186,E
0.356929,4.619468,1.339801,-0.440793,-0.014942,E
0.096468,4.834242,1.231367,-0.110294,0.177079,E
0.309362,4.647042,1.285449,-0.497612,0.045672,E
0.35295,4.639435,1.271733,-0.428265,0.046246,E
0.253789,4.693356,1.244363,-0.449022,0.101446,E
0.355045,4.676069,1.202311,-0.299736,0.111208,E
0.051714,4.78505,1.38881,-0.322588,0.045826,E
0.437076,4.651193,1.175763,-0.233136,0.110417,E
0.392361,4.6832,1.045279,-0.36016,0.233792,E
-1.020546,0.098346,1.559112,-0.548648,2.304968,E
0.292954,4.663863,0.903198,-0.976669,0.365765,E
0.32741,4.680129,0.959769,-0.695894,0.316267,E
0.558322,4.604448,0.866893,-0.567197,0.327565,E
0.730431,4.456564,1.126541,-0.560971,0.045436,E
0.828752,4.513201,0.876225,-0.268628,0.243536,E
0.582526,4.505893,1.192779,-0.628986,0.032876,E
0.941365,4.460338,1.019163,-0.040419,0.09127,E
0.664355,4.505482,1.096282,-0.514093,0.095098,E
0.545635,4.582161,1.072924,-0.453729,0.156323,E
1.436598,4.202111,1.19384,0.181713,-0.212908,E
0.763664,4.428172,1.158674,-0.583709,0.00573,E
0.845665,4.395202,0.993579,-0.757106,0.116431,E
0.9181,4.345487,1.078297,-0.713884,0.020722,E
-0.827151,-0.166445,0.450836,-1.02028,1.037566,E
0.557891,4.524313,1.295764,-0.452305,-0.042076,E
0.836152,4.409091,1.098349,-0.558586,0.03588,E
0.182948,4.792802,0.992744,-0.422143,0.345057,E
-1.38877,-0.437187,0.480059,0.084775,0.951505,E
0.834723,4.415892,1.218969,-0.355562,-0.060947,E
0.68444,4.495187,1.042465,-0.588296,0.132641,E
0.668867,4.526814,1.177724,-0.260531,0.032526,E
0.646166,4.530426,1.118639,-0.390368,0.086343,E
0.385331,4.598707,1.310278,-0.518202,-0.001422,E
0.522566,4.512381,1.305314,-0.618449,-0.045496,E
0.570651,4.566764,1.082936,-0.454879,0.139434,E
0.653471,4.416477,1.3384,-0.742481,-0.121664,E
0.512564,4.565975,1.280483,-0.364303,-0.010593,E
0.879003,4.350002,1.134522,-0.729053,-0.016276,E
0.616039,4.530474,1.126657,-0.47135,0.085923,E
-0.71092,2.358936,-0.103189,-0.015236,-0.751607,E
1.032212,4.348569,1.187431,-0.194683,-0.091086,E
0.257654,4.586949,1.461202,-0.770811,-0.101703,E
0.936377,4.329359,1.207906,-0.574553,-0.092838,E
0.98727,4.369626,0.861113,-0.658597,0.190032,E
0.458894,4.667707,0.968385,-0.354854,0.279552,E
0.520953,4.576943,1.216945,-0.361184,0.042264,E
0.592121,4.576493,1.021563,-0.416042,0.187568,E
0.602874,4.565758,1.039186,-0.422621,0.168445,E
0.120072,4.764125,1.398453,-0.224297,0.019125,E
0.523051,4.60478,1.108229,-0.339415,0.137323,E
0.371954,4.600495,1.338487,-0.509534,-0.021366,E
0.458778,4.56847,1.127264,-0.726347,0.126323,E
0.793239,4.422701,0.962862,-0.796572,0.158674,E
0.752829,4.439385,1.186479,-0.511672,-0.012193,E
0.48195,4.569691,1.209838,-0.533783,0.054319,E
0.72678,4.51526,0.979774,-0.425699,0.180028,E
0.555765,4.495529,1.296871,-0.628709,-0.049288,E
-1.515525,1.00869,-0.706336,-0.075226,-1.386946,E
0.769833,4.436384,1.208843,-0.446471,-0.034658,E
0.774639,4.383016,1.200004,-0.761789,-0.040897,E
0.592085,4.520309,1.207976,-0.492798,0.02187,E
0.505768,4.530082,1.214731,-0.689868,0.036195,E
0.34143,4.61013,1.225362,-0.702265,0.079677,E
0.711349,4.470973,1.131575,-0.526696,0.048574,E
0.784957,4.403404,1.182333,-0.633193,-0.023762,E
0.362037,4.726653,0.934022,-0.348298,0.341182,E
0.522207,4.58997,1.11334,-0.423122,0.129845,E
0.551425,4.603271,1.002932,-0.407116,0.217366,E
0.580441,4.550809,0.851905,-0.839565,0.322772,E
0.266414,4.668784,1.241768,-0.56024,0.095248,E
0.686104,4.434798,1.172043,-0.763525,0.012124,E
0.188009,4.746666,1.19178,-0.40597,0.170344,E
0.433906,4.643897,1.077854,-0.421784,0.189478,E
0.459528,4.614323,1.213447,-0.331727,0.066377,E
0.611286,4.531395,1.103253,-0.51282,0.106259,E
0.524847,4.551585,1.142174,-0.603725,0.096724,E
0.419879,4.62978,1.144435,-0.456729,0.134541,E
0.518142,4.545975,1.236339,-0.527393,0.019715,E
0.493129,4.523404,1.272341,-0.68867,-0.009942,E
0.95381,4.372607,1.062823,-0.464313,0.032469,E
0.462725,4.597649,1.029027,-0.676414,0.212744,E
0.667925,4.516965,1.147141,-0.364388,0.055439,E
-1.733081,0.97522,-0.8744,-0.042473,-1.414119,E
-1.800499,0.77864,-0.741877,0.369307,-0.935022,E
-1.405783,0.200217,1.465789,-0.992938,2.147613,E
-1.382914,1.265972,-0.915064,-0.033127,-1.115338,E
0.733348,4.51738,1.04777,-0.298848,0.123544,E
0.512731,4.564764,1.04647,-0.69481,0.180595,E
0.321805,4.66472,1.236184,-0.422361,0.087595,E
-0.756288,1.054919,1.5337,-0.326936,1.641354,E
-0.931224,0.302653,1.206702,-0.579869,1.868917,E
0.689301,4.481134,1.169643,-0.481101,0.024286,E
0.170493,4.736855,1.127429,-0.60714,0.224273,E
0.440716,4.611338,1.06945,-0.606427,0.187347,E
-0.812776,0.422889,1.338338,0.011924,1.551545,E
0.660768,4.549057,0.98151,-0.424399,0.199953,E
0.266517,4.727625,0.867789,-0.726995,0.415049,E
-0.926806,2.153845,-0.838958,-0.079501,-1.340422,E
0.003378,4.811804,1.096462,-0.715972,0.301168,E
-0.336567,0.416613,0.828515,-0.110972,1.792582,E
-1.133677,2.232262,-0.69776,0.073218,-1.015157,E
0.781371,4.472618,0.925868,-0.586877,0.203051,E
-0.96397,0.474947,-0.293412,0.682683,0.15945,E
-0.986785,0.442068,1.340834,-0.196587,1.920006,E
-0.485119,0.850509,1.295227,-0.499668,1.517831,E
-0.758027,1.408003,-0.628293,0.10739,-0.439669,E
0.72538,4.520174,0.938488,-0.457858,0.21525,E
0.357236,4.659427,1.096597,-0.538409,0.193377,E
-1.254911,1.225462,-0.633282,-0.085732,-1.080629,E
0.761436,4.497254,0.920549,-0.508635,0.217227,E
1.308554,4.513063,0.144588,0.189101,0.744606,E
0.871756,4.380746,0.947085,-0.827544,0.145786,E
0.718628,4.419378,0.989431,-1.008328,0.151336,E
0.902467,4.370743,0.995875,-0.72545,0.097267,E
0.803296,4.360639,1.108041,-0.934447,0.023291,E
-1.204505,1.136565,-0.571592,0.341263,-0.518668,E
-0.474173,2.246861,-0.23849,0.0169,-0.556797,E
0.504066,4.603418,1.024539,-0.521531,0.209355,E
-0.989862,2.037365,-0.564763,-0.612329,-0.936416,E
1.021993,4.3348,0.914443,-0.68575,0.13117,E
0.762612,4.444825,0.933596,-0.799207,0.194037,E
0.384607,4.614638,0.997159,-0.858823,0.258697,E
-0.836837,0.63721,1.420242,-0.696221,1.730326,E
0.70053,4.485633,1.084173,-0.53815,0.092998,E
0.761115,4.487302,0.912746,-0.579682,0.221348,E
0.499517,4.546401,1.031008,-0.866075,0.191637,E
0.372764,4.654903,1.144484,-0.451484,0.14997,E
-0.824476,2.130161,-0.388828,-0.22272,-1.272339,E
-0.873458,2.246592,-0.510671,-0.385008,-1.261415,E
0.815778,4.471799,0.958863,-0.440614,0.168856,E
0.67102,4.539811,1.015918,-0.400423,0.167545,E
0.749844,4.4728,1.079723,-0.469546,0.083601,E
-0.940217,2.139938,-0.334042,-0.30436,-1.003393,E
0.365771,4.675692,1.102988,-0.406539,0.190218,E
-0.91183,0.06542,1.193817,-0.487873,1.579494,E
0.400771,4.670294,1.242243,-0.138695,0.067872,E
0.624269,4.508192,1.129919,-0.574302,0.076362,E
0.53048,4.518371,1.35601,-0.488368,-0.087191,E
0.756872,4.542791,0.925974,-0.243935,0.224378,E
0.248576,4.740269,1.132025,-0.34107,0.205422,E
0.120617,4.737872,1.354137,-0.440291,0.049134,E
-1.229412,1.68976,-0.831459,-0.276858,-1.726768,E
0.430611,4.535345,1.28634,-0.789856,-0.005881,E
0.169803,4.768369,0.929363,-0.695648,0.39388,E
-1.583307,1.452742,-0.933892,-0.005525,-1.538822,E
0.468594,4.616535,1.22217,-0.278697,0.057912,E
-0.028807,4.809708,1.316648,-0.522454,0.127037,E
-0.609282,1.794245,-1.046624,0.496539,-0.804114,EN
-1.230999,1.624968,-1.023493,0.714754,-0.349922,EN
-0.936337,1.192781,-1.185137,0.56295,-0.506372,EN
-1.340104,1.520504,-1.34731,0.766585,-0.879944,EN
-1.82612,0.936887,-1.314291,0.501759,-0.886545,EN
-1.003919,1.169608,-1.024995,0.446894,-0.679578,EN
-1.125782,1.086676,-0.751815,0.706594,-0.34923,EN
-0.997469,1.831942,-1.2912,0.72162,-0.665238,EN
-1.450997,1.181437,-1.497416,0.995364,-0.562428,EN
1.134015,4.544768,0.348887,0.125515,0.620357,EN
-0.915437,1.641675,-1.553952,1.159576,-0.393528,EN
-1.286352,0.824045,-1.490436,0.605325,-0.711356,EN
-1.062223,1.699411,-1.530939,0.963785,-0.214009,EN
-1.26156,1.109792,-1.185752,0.386355,-0.649326,EN
-1.33762,1.499986,-1.656521,0.7899,-0.819909,EN
-1.375525,1.478834,-1.569506,0.970285,-0.402517,EN
-1.318746,1.310369,-1.724625,0.856094,-1.136859,EN
-2.056353,1.26057,-0.443418,0.892655,-0.586598,EN
-1.346313,1.228909,-1.363888,0.595079,-1.030626,EN
-1.154803,0.984468,-0.891738,0.417802,-0.880081,EN
-1.070794,1.661664,-1.389563,0.632816,-1.01866,EN
-1.462743,2.242257,-1.124749,0.405717,-1.292587,EN
-1.598417,1.132679,-1.13897,0.40001,-1.078917,EN
0.815525,4.626539,0.501182,-0.153177,0.579679,EN
-1.49909,1.699966,-1.358606,0.553642,-1.291182,EN
-1.515923,1.050513,-1.247018,0.252946,-1.156779,EN
-1.01423,1.712755,-1.558602,0.988315,-0.401194,EN
-1.888457,1.154906,-0.914913,0.071895,-1.492476,EN
-1.542454,0.987751,-0.927893,0.290751,-0.844124,EN
-1.272109,1.378439,-1.313137,0.30455,-1.050206,EN
-1.691323,1.525022,-1.145484,0.760347,-1.038197,EN
-1.230469,1.240007,-1.572547,0.89921,-0.99195,EN
-0.746357,2.049969,-1.330388,0.869111,-0.356073,EN
-0.887206,2.549125,-1.456251,0.041877,-0.716877,EN
-1.493438,1.317674,-1.224598,0.53181,-0.928444,EN
-1.446735,1.403199,-1.245458,0.357666,-1.139958,EN
-1.114887,1.573237,-1.342402,0.766953,-0.825089,EN
-1.156338,1.481579,-1.556366,0.355511,-0.952907,EN
-1.347382,1.066105,-1.609265,0.940263,-0.875673,EN
-1.008644,1.019265,-1.70445,0.871258,-0.775002,EN
-1.246136,1.916952,-1.708084,0.228393,-0.916335,EN
-1.263134,1.484445,-0.629856,0.532644,-1.027546,EN
-1.226185,2.092332,-1.206139,0.651117,-1.13972,EN
-1.097878,1.06982,-1.86745,0.79173,-0.852087,EN
-1.235831,1.174598,-1.108398,0.344757,-1.037462,EN
0.53393,4.714894,0.569625,-0.395582,0.601656,EN
-1.404193,0.798133,-0.905886,0.873912,-0.233164,EN
-1.10164,1.692109,-1.777525,0.454005,-0.888375,EN
-1.199691,1.122639,-1.810811,0.931195,-0.775998,EN
-1.273479,1.178523,-1.551571,0.316703,-0.815327,EN
-1.248456,1.059661,-1.463117,0.561996,-1.03013,EN
-1.839431,1.532431,-1.331638,0.46974,-1.6118,EN
-1.399699,1.112001,-1.366472,0.079064,-0.963287,EN
0.838469,4.655624,0.389763,-0.0638,0.673,EN
-1.677107,1.053517,-1.022775,0.357712,-1.11481,EN
-1.292614,1.272019,-1.42086,0.993892,-0.742215,EN
-0.770466,1.629893,-1.014684,0.36347,-0.905361,EN
-1.245161,1.260241,-0.719627,0.358258,-0.766774,EN
-1.148721,1.266252,-0.541382,0.146532,-0.753721,EN
-1.322858,1.072137,-1.431377,1.169492,-0.312948,EN
-1.341544,1.265461,-1.429713,0.942969,-0.652338,EN
-1.110379,1.901999,-1.566149,0.852014,-0.623305,EN
-0.571481,1.232217,-1.95993,1.327929,-0.649634,EN
-1.013849,1.481223,-1.742262,0.944158,-0.347543,EN
-1.035406,1.138331,-1.096896,0.450743,-0.625747,EN
-1.154427,0.754395,-0.586995,0.220259,-0.544637,EN
-1.149329,1.239429,-1.660495,0.934851,-0.369322,EN
-1.016126,1.210844,-1.167817,0.076942,-0.344289,EN
-1.501767,0.662605,-0.649675,0.191695,-0.536742,EN
-1.351959,1.669029,-1.192132,0.662301,-1.144781,EN
-1.346937,1.411977,-1.366811,0.522322,-0.498586,EN
-0.814888,1.33749,-1.589793,0.67679,-0.820744,EN
-1.159896,1.408261,-1.643859,0.616751,-0.775482,EN
-1.172482,1.496479,-1.046121,0.543674,-0.627641,EN
-1.534624,1.123101,-1.461894,0.60535,-1.305515,EN
-1.125641,1.245496,-1.463605,0.607166,-0.969627,EN
-1.117729,1.458736,-1.116541,0.664715,-0.419741,EN
-1.517946,1.073019,-1.035204,0.201258,-1.051489,EN
-0.91043,2.139404,-0.707494,0.38788,-0.974544,EN
-1.169654,1.292344,-0.921072,0.588757,-0.480958,EN
-0.965339,1.282935,-0.464691,0.378118,-0.503288,EN
-1.015952,1.579388,-0.256985,0.353152,-0.36997,EN
-1.289056,1.232535,-0.546677,0.621041,-0.432768,EN
-1.638552,1.516314,-1.039383,0.491145,-0.726899,EN
-1.465978,1.10887,-0.637215,0.332247,-0.284066,EN
-0.893663,0.869066,0.208598,-0.014595,0.021516,EN
-1.325892,0.910702,-0.183317,0.189508,-0.296118,EN
-1.212412,1.267971,-0.772264,0.545244,-0.785924,EN
-1.660082,1.370749,-1.333299,0.594744,-0.908563,EN
-1.533955,1.211981,-0.801646,-0.013278,-0.741328,EN
-0.91652,1.169973,-0.861935,0.544633,0.056545,EN
-1.379616,1.214956,-1.135933,0.469303,-0.624004,EN
-1.515955,0.999358,-1.005899,0.709711,-0.7598,EN
-1.945006,1.085677,0.287264,0.821388,-0.06222,EN
-1.414101,0.764473,-0.846763,0.73812,-0.61245,EN
-0.885107,1.640871,-1.156177,0.560303,-0.631744,EN
-1.093648,1.200342,-1.336539,0.846238,-0.528758,EN
-1.106544,1.256499,-0.9189,0.696996,-0.638842,EN
-1.363696,1.675942,-1.255791,0.790906,-0.678546,EN
-0.899991,1.163764,-0.740461,0.395327,-0.604765,EN
-1.255171,1.012879,-1.389308,0.683043,-0.471746,EN
-1.1311,1.065093,-1.883735,0.755161,-0.722495,EN
-1.308021,1.498467,-1.113112,0.078245,-0.835535,EN
-1.250994,1.667055,-0.729678,0.400776,-0.963286,EN
-1.170873,0.791144,-0.73041,0.262761,-0.662403,EN
-0.843934,0.832449,0.068232,-0.026169,-0.089675,EN
-1.19272,0.45007,-0.497146,0.361543,-0.370491,EN
-1.476403,0.611141,-0.356976,0.538307,-0.389651,EN
-0.842096,1.479204,-0.279183,0.148601,-0.349044,EN
-1.610615,1.018347,-0.490229,0.285403,-0.606684,EN
-1.078298,1.074018,-0.054138,0.173162,-0.378798,EN
-1.015459,1.670485,-0.872894,0.582097,-0.919316,EN
-1.052644,1.409316,-0.489732,0.175524,0.287579,EN
-1.536785,1.573993,-0.843469,0.62759,-0.668008,EN
-1.538082,1.278326,-0.537006,0.207274,-0.73012,EN
-0.843881,1.432672,-0.815335,0.383527,-0.55597,EN
-1.314955,1.230278,-0.692748,0.563287,-0.497773,EN
-1.287567,1.580643,-1.338397,0.670494,-0.835912,EN
-1.315373,1.076859,-1.795068,0.880151,-0.741496,EN
-0.93458,1.445714,-0.722501,0.67895,-0.34431,EN
-1.432781,0.952086,-1.352442,0.727333,-0.386238,EN
-1.553949,1.0214,-1.168923,0.773684,-0.402785,EN
-1.710523,1.030977,-1.433803,0.91454,-0.950971,EN
-1.118789,0.928645,-1.103423,0.488847,-0.643123,EN
-1.125643,0.865165,-0.860629,0.26763,-0.475451,EN
-0.845107,1.20931,-0.750906,0.417704,-0.488236,EN
-1.295507,1.051445,-1.705727,0.767693,-1.278095,EN
-1.793428,1.130759,-1.406612,0.848576,-0.797853,EN
-1.445356,0.997697,-1.400907,0.142746,-1.212441,EN
-1.067,1.112756,-0.763212,0.36836,-0.524996,EN
-1.317221,1.409178,-1.387451,0.476096,-1.149441,EN
-1.370287,1.02846,-1.129762,0.488158,-0.607128,EN
-1.029473,1.205181,-1.19769,0.806435,-0.598433,EN
-1.458806,1.140182,-1.879001,0.898663,-1.079279,EN
-1.482372,0.946557,-0.868906,0.353338,-0.420163,EN
-1.084937,1.585547,-0.916872,0.275704,-0.786532,EN
-1.322889,0.65627,-1.033454,0.569804,-0.460796,EN
-1.421071,0.792897,-0.698508,0.230227,-0.508225,EN
-1.137386,1.257772,-1.651259,0.783009,-0.845709,EN
-1.598772,1.12535,-1.072677,0.117596,-0.850318,EN
-1.311364,1.114516,-1.077295,0.612211,-0.772654,EN
-1.293629,1.007922,-0.898457,0.11384,-0.839676,EN
-1.698036,1.028506,-1.439826,0.761929,-1.060196,EN
-0.987402,1.543082,-1.095914,0.673196,-0.455526,EN
-0.974785,1.314666,-1.681529,1.015979,-0.23906,EN
-0.169873,1.22451,-1.951698,0.917255,-0.254526,EN
-1.38544,0.800263,-1.016998,0.522972,-0.464578,EN
-0.876793,1.014982,-1.478148,0.650449,-0.430447,EN
-1.19581,0.946778,-1.409627,0.76683,-0.539634,EN
-1.28696,0.964939,-1.875315,0.713769,-0.835502,EN
-1.14407,1.04457,-1.345273,0.413364,-1.026022,EN
-1.007694,1.078607,-1.247199,0.638288,-0.645495,EN
-0.767787,1.057471,-1.766461,1.122176,-0.258232,EN
-1.034918,1.086255,-1.640288,1.199091,-0.309925,EN
-0.765778,1.03758,-1.658448,0.827242,-0.486423,EN
-1.513228,0.876571,-1.452608,1.01043,-0.220519,EN
-1.434693,0.774539,-1.40713,0.517743,-0.781984,EN
-1.042224,0.944362,-1.518235,1.06627,-0.052807,EN
-1.432997,0.687953,-1.380492,0.851898,-0.402688,EN
